timestamp,Temperature,Humidity,PM2.5,PM10,NO2,CO,SO2,AQI
2024-06-30 03:00:00,20.5,63.2,59.0,138.6,25.4,0.69,10.9,151.9
2024-06-30 04:00:00,21.9,61.4,73.6,119.1,20.9,,16.3,159.6
2024-06-30 05:00:00,23.2,59.6,35.3,53.8,28.4,0.67,8.4,99.8
2024-06-30 06:00:00,21.1,53.0,39.6,74.7,20.0,0.56,12.6,110.5
2024-06-30 07:00:00,26.3,53.9,32.5,103.7,40.4,0.97,13.4,93.8
2024-06-30 08:00:00,26.9,50.9,23.5,56.6,30.3,1.24,12.0,74.6
2024-06-30 09:00:00,25.3,50.0,69.8,166.4,,1.13,11.0,157.6
2024-06-30 10:00:00,30.8,57.2,24.8,,13.9,0.74,8.8,77.4
2024-06-30 11:00:00,32.6,45.7,17.6,27.8,19.3,0.7,16.8,62.0
2024-06-30 12:00:00,32.6,45.2,29.0,55.2,21.7,0.73,13.2,86.3
2024-06-30 13:00:00,,43.5,51.3,88.1,36.0,0.7,5.7,139.8
2024-06-30 14:00:00,34.7,48.8,65.2,105.9,19.1,0.61,4.9,155.2
2024-06-30 15:00:00,35.0,37.6,50.9,94.3,22.3,0.82,17.1,138.8
2024-06-30 16:00:00,34.1,39.8,48.9,81.2,30.2,0.63,13.6,133.8
2024-06-30 17:00:00,31.3,41.6,96.3,195.1,21.2,0.96,10.7,171.5
2024-06-30 18:00:00,32.7,49.7,23.3,56.8,27.7,1.28,18.8,74.1
2024-06-30 19:00:00,33.6,53.2,42.1,86.9,43.6,0.94,11.7,116.8
2024-06-30 20:00:00,28.8,51.8,31.0,60.6,19.4,1.04,13.9,90.6
2024-06-30 21:00:00,32.9,58.7,47.5,71.4,22.3,0.94,17.6,130.2
2024-06-30 22:00:00,26.3,56.5,29.8,56.8,27.6,0.93,17.2,88.0
2024-06-30 23:00:00,,57.6,13.9,35.0,,0.6,16.3,54.1
2024-07-01 00:00:00,25.1,74.4,41.7,65.7,46.1,0.48,10.9,115.8
2024-07-01 01:00:00,26.1,72.8,39.5,66.3,26.3,1.19,5.5,110.2
2024-07-01 02:00:00,21.7,,23.9,32.1,20.2,0.94,13.1,75.4
2024-07-01 03:00:00,23.9,77.0,26.2,53.8,21.6,0.63,14.2,80.3
2024-07-01 04:00:00,23.0,70.5,18.5,53.2,34.2,0.47,5.5,63.9
2024-07-01 05:00:00,25.9,68.7,31.1,58.2,20.6,0.73,10.5,90.8
2024-07-01 06:00:00,28.5,73.0,123.5,217.7,27.1,0.99,12.0,185.8
2024-07-01 07:00:00,28.8,65.6,77.1,166.2,40.1,,12.7,161.4
2024-07-01 08:00:00,24.0,65.1,29.7,50.3,32.5,1.18,10.7,87.8
2024-07-01 09:00:00,34.1,63.3,36.2,83.5,37.5,1.06,5.0,102.0
2024-07-01 10:00:00,31.9,53.0,22.7,34.7,16.5,0.96,8.2,72.9
2024-07-01 11:00:00,30.9,55.9,55.7,88.3,18.1,1.2,16.3,150.2
2024-07-01 12:00:00,33.8,58.3,14.1,26.6,20.8,1.07,8.0,54.5
2024-07-01 13:00:00,34.7,44.8,18.2,43.0,13.6,0.62,9.8,63.2
2024-07-01 14:00:00,33.5,50.7,11.3,18.9,16.2,0.58,3.9,47.1
2024-07-01 15:00:00,35.4,43.9,21.8,82.8,20.7,0.65,15.1,70.9
2024-07-01 16:00:00,33.6,53.5,21.1,38.9,44.7,0.76,11.6,69.4
2024-07-01 17:00:00,33.5,54.7,17.7,29.4,34.6,1.18,,62.2
2024-07-01 18:00:00,32.2,49.7,26.1,68.6,42.2,,10.8,80.1
2024-07-01 19:00:00,29.6,65.0,37.4,79.6,42.9,1.13,20.3,105.0
2024-07-01 20:00:00,31.6,62.4,24.5,40.9,17.4,1.42,13.2,76.7
2024-07-01 21:00:00,31.2,63.5,18.1,33.1,32.4,1.05,19.0,63.0
2024-07-01 22:00:00,29.7,66.4,26.0,47.8,23.6,0.99,6.8,79.9
2024-07-01 23:00:00,29.1,70.9,34.7,63.0,13.2,0.55,11.4,98.5
2024-07-02 00:00:00,27.1,63.5,15.8,25.7,28.6,,7.6,58.1
2024-07-02 01:00:00,24.6,71.4,39.7,76.9,10.3,0.7,10.7,110.8
2024-07-02 02:00:00,26.8,73.5,13.3,62.4,24.9,0.55,11.1,54.2
2024-07-02 03:00:00,22.3,70.0,25.1,45.5,22.6,0.74,16.8,78.0
2024-07-02 04:00:00,23.4,73.9,24.1,,18.1,0.66,15.5,75.9
2024-07-02 05:00:00,23.7,76.6,10.6,53.8,,0.96,14.0,49.8
2024-07-02 06:00:00,28.6,66.4,80.2,129.7,27.1,0.91,5.7,163.1
2024-07-02 07:00:00,29.4,65.7,33.5,113.6,34.6,1.04,13.5,95.9
2024-07-02 08:00:00,29.7,59.0,25.2,38.4,40.4,0.82,5.2,78.2
2024-07-02 09:00:00,32.1,51.1,11.0,61.2,39.3,1.22,14.1,53.6
2024-07-02 10:00:00,29.5,60.8,43.7,109.0,29.6,0.58,13.6,120.8
2024-07-02 11:00:00,33.2,53.9,24.6,72.6,18.9,0.71,13.8,76.9
2024-07-02 12:00:00,33.3,51.8,42.6,63.3,24.4,0.74,14.0,118.0
2024-07-02 13:00:00,36.0,44.7,21.3,40.9,31.1,0.9,18.8,69.9
2024-07-02 14:00:00,34.6,47.5,43.7,76.9,20.3,0.74,13.4,120.8
2024-07-02 15:00:00,34.2,53.5,15.4,30.9,29.6,0.64,12.9,57.3
2024-07-02 16:00:00,35.9,48.4,63.6,147.7,22.6,1.07,12.9,154.3
2024-07-02 17:00:00,36.1,49.8,30.6,51.0,37.9,0.66,8.0,89.7
2024-07-02 18:00:00,32.2,52.6,37.4,67.0,34.9,1.28,14.4,105.0
2024-07-02 19:00:00,32.4,47.8,48.7,80.8,29.0,1.3,9.8,133.2
2024-07-02 20:00:00,29.2,60.0,34.4,58.0,56.4,1.09,19.0,97.9
2024-07-02 21:00:00,25.0,53.7,44.8,69.0,32.5,1.01,9.7,123.5
2024-07-02 22:00:00,29.1,58.4,15.8,36.5,7.7,0.8,9.5,58.1
2024-07-02 23:00:00,28.7,60.8,31.5,55.9,18.5,0.63,13.4,91.7
2024-07-03 00:00:00,27.0,67.6,55.2,94.8,35.9,0.56,8.4,149.5
2024-07-03 01:00:00,21.8,68.6,30.1,70.2,31.6,0.59,10.2,88.7
2024-07-03 02:00:00,24.5,71.6,60.8,135.1,34.7,0.55,14.4,152.8
2024-07-03 03:00:00,20.6,67.5,30.0,64.0,22.3,0.99,15.4,88.5
2024-07-03 04:00:00,27.9,76.6,32.4,55.6,31.6,0.94,13.7,93.6
2024-07-03 05:00:00,23.5,74.6,17.7,41.7,23.9,0.78,,62.2
2024-07-03 06:00:00,29.0,67.6,17.1,39.6,31.5,0.44,,60.9
2024-07-03 07:00:00,29.4,,,58.0,22.5,0.92,5.0,100.5
2024-07-03 08:00:00,26.9,60.2,31.8,92.5,32.9,1.24,7.9,92.3
2024-07-03 09:00:00,27.7,58.4,10.7,27.1,12.3,1.05,13.4,44.6
2024-07-03 10:00:00,32.0,49.9,52.4,84.5,27.8,0.73,9.6,142.5
2024-07-03 11:00:00,30.8,49.2,15.5,21.5,19.1,0.75,11.5,57.5
2024-07-03 12:00:00,33.7,55.8,31.5,59.5,26.8,0.96,15.0,91.7
2024-07-03 13:00:00,33.4,51.1,32.5,,16.1,1.19,10.6,93.8
2024-07-03 14:00:00,31.3,56.6,49.1,110.6,24.5,1.02,10.6,134.2
2024-07-03 15:00:00,30.5,46.5,65.6,,50.9,0.76,,155.4
2024-07-03 16:00:00,35.3,46.6,65.9,110.0,26.3,0.68,13.5,155.5
2024-07-03 17:00:00,33.2,47.6,32.9,47.4,26.5,0.88,14.5,94.7
2024-07-03 18:00:00,32.4,49.9,57.6,89.7,36.5,1.39,17.7,151.2
2024-07-03 19:00:00,33.9,50.7,40.5,68.6,13.3,1.17,6.4,112.8
2024-07-03 20:00:00,33.6,58.2,34.3,59.7,32.4,0.66,,97.6
2024-07-03 21:00:00,29.5,60.1,25.7,54.4,30.9,0.61,7.3,79.3
2024-07-03 22:00:00,28.0,60.6,21.0,71.0,29.4,0.68,7.1,69.2
2024-07-03 23:00:00,28.5,72.3,48.3,88.8,34.4,0.25,16.7,132.2
2024-07-04 00:00:00,23.8,78.0,19.2,77.3,,0.97,6.6,65.4
2024-07-04 01:00:00,26.1,76.2,32.9,45.8,15.8,1.25,8.5,94.7
2024-07-04 02:00:00,26.3,74.4,50.6,82.3,9.9,0.98,11.6,138.0
2024-07-04 03:00:00,26.4,75.8,19.8,43.8,33.1,1.0,8.9,66.7
2024-07-04 04:00:00,21.3,80.9,32.5,59.2,20.3,1.0,15.9,93.8
2024-07-04 05:00:00,24.1,,26.6,84.8,28.4,0.59,13.1,81.2
2024-07-04 06:00:00,24.7,65.6,30.6,63.5,40.7,0.88,10.4,89.7
2024-07-04 07:00:00,27.7,68.0,37.3,59.9,35.0,1.05,16.5,104.8
2024-07-04 08:00:00,29.7,66.2,29.8,69.9,22.6,1.47,15.1,88.0
2024-07-04 09:00:00,33.0,55.0,57.8,94.0,35.4,0.91,17.4,151.3
2024-07-04 10:00:00,30.3,55.5,14.4,47.8,26.7,1.05,4.7,55.1
2024-07-04 11:00:00,31.5,59.5,45.1,108.4,14.8,0.68,11.8,124.2
2024-07-04 12:00:00,35.8,,27.8,102.4,32.9,0.57,10.7,83.8
2024-07-04 13:00:00,,43.4,15.0,36.1,27.8,0.58,11.6,56.4
2024-07-04 14:00:00,,47.5,27.2,71.2,40.5,0.47,13.0,82.5
2024-07-04 15:00:00,35.6,49.8,81.9,,26.1,0.8,13.0,163.9
2024-07-04 16:00:00,32.5,41.6,21.9,41.1,22.1,1.04,13.6,71.2
2024-07-04 17:00:00,31.7,49.0,22.7,32.8,34.3,1.52,10.9,72.9
2024-07-04 18:00:00,,57.3,37.5,87.6,33.3,1.29,10.6,105.2
2024-07-04 19:00:00,33.8,54.3,47.8,103.2,47.8,1.03,12.5,131.0
2024-07-04 20:00:00,33.7,61.6,53.4,90.9,36.4,1.35,8.2,145.0
2024-07-04 21:00:00,33.7,57.0,55.3,83.0,26.2,1.17,13.8,149.8
2024-07-04 22:00:00,,59.1,27.2,49.7,29.4,0.86,,82.5
2024-07-04 23:00:00,,70.2,38.0,61.3,28.4,0.62,17.4,106.5
2024-07-05 00:00:00,25.3,70.3,11.6,16.0,26.8,0.45,9.5,48.3
2024-07-05 01:00:00,23.4,64.5,27.9,60.8,22.7,0.63,9.0,84.0
2024-07-05 02:00:00,26.9,67.6,45.5,76.7,,0.82,12.8,125.2
2024-07-05 03:00:00,,79.8,,35.9,20.5,1.08,17.7,54.1
2024-07-05 04:00:00,25.4,67.0,40.1,75.9,27.1,0.64,8.7,111.8
2024-07-05 05:00:00,26.4,75.1,18.7,29.9,18.7,0.86,12.3,64.3
2024-07-05 06:00:00,27.1,66.1,14.7,34.2,22.4,1.02,7.4,55.8
2024-07-05 07:00:00,30.1,66.0,,39.7,48.5,0.91,22.8,73.7
2024-07-05 08:00:00,31.3,64.6,41.0,63.0,30.8,0.87,12.7,114.0
2024-07-05 09:00:00,,49.5,45.4,70.4,36.0,1.05,19.5,125.0
2024-07-05 10:00:00,33.0,49.6,20.5,36.5,15.7,0.7,10.5,68.2
2024-07-05 11:00:00,33.5,54.4,104.2,167.3,23.3,0.52,16.5,175.7
2024-07-05 12:00:00,32.6,47.9,39.6,89.5,32.3,1.11,9.5,110.5
2024-07-05 13:00:00,35.8,54.6,23.9,76.2,28.2,0.68,14.4,75.4
2024-07-05 14:00:00,32.0,40.4,25.4,51.9,12.1,0.9,10.8,78.6
2024-07-05 15:00:00,37.1,,64.3,137.4,20.7,0.88,9.9,154.7
2024-07-05 16:00:00,32.4,41.5,49.9,102.3,,0.64,13.7,136.2
2024-07-05 17:00:00,34.9,47.8,30.1,65.1,22.2,1.06,11.9,88.7
2024-07-05 18:00:00,31.8,46.2,32.4,59.2,39.6,1.2,6.5,93.6
2024-07-05 19:00:00,33.6,63.5,13.6,29.9,39.5,1.23,10.8,53.4
2024-07-05 20:00:00,31.2,50.2,67.5,124.2,22.5,1.14,5.9,156.4
2024-07-05 21:00:00,26.8,59.4,20.5,47.7,37.1,1.11,9.5,68.2
2024-07-05 22:00:00,29.5,54.5,24.9,45.5,34.0,0.98,,77.6
2024-07-05 23:00:00,26.3,74.0,25.4,62.9,25.1,0.95,12.5,78.6
2024-07-06 00:00:00,28.2,70.5,78.9,129.5,22.1,0.4,10.9,162.4
2024-07-06 01:00:00,25.7,71.1,32.1,49.8,14.2,0.29,15.3,92.9
2024-07-06 02:00:00,26.0,79.0,,89.2,17.9,0.53,15.9,140.2
2024-07-06 03:00:00,23.1,72.7,10.0,32.6,21.7,0.62,13.5,41.7
2024-07-06 04:00:00,,72.7,24.0,35.8,28.4,,15.6,75.6
2024-07-06 05:00:00,24.8,71.1,41.4,77.0,24.5,1.06,8.6,115.0
2024-07-06 06:00:00,28.2,71.3,31.9,45.9,19.8,0.58,18.2,92.5
2024-07-06 07:00:00,30.9,63.5,96.9,,23.7,1.07,6.6,171.8
2024-07-06 08:00:00,27.1,62.0,49.1,86.2,29.0,0.91,,134.2
2024-07-06 09:00:00,32.2,64.1,44.1,78.0,24.4,0.71,14.2,121.8
2024-07-06 10:00:00,27.0,58.3,20.5,41.8,22.8,0.81,18.8,68.2
2024-07-06 11:00:00,30.1,53.4,49.3,96.3,0.5,0.74,12.2,134.8
2024-07-06 12:00:00,31.6,44.5,65.8,113.5,13.2,0.7,18.3,155.5
2024-07-06 13:00:00,31.6,57.1,29.7,48.0,33.9,0.92,10.9,87.8
2024-07-06 14:00:00,31.7,45.1,34.4,55.3,23.7,0.53,10.4,97.9
2024-07-06 15:00:00,35.8,,78.4,120.4,24.9,0.73,14.0,162.1
2024-07-06 16:00:00,34.4,49.3,53.4,82.3,25.8,0.36,13.9,145.0
2024-07-06 17:00:00,35.1,43.1,,58.7,28.0,0.5,20.7,77.8
2024-07-06 18:00:00,34.9,57.8,79.9,139.6,29.6,0.89,,162.9
2024-07-06 19:00:00,33.0,55.3,46.6,103.2,39.5,0.8,8.2,128.0
2024-07-06 20:00:00,32.6,63.6,39.6,72.0,32.6,1.16,12.3,110.5
2024-07-06 21:00:00,29.9,59.1,59.9,95.2,11.3,0.97,13.5,152.4
2024-07-06 22:00:00,26.3,66.6,45.7,82.0,16.7,0.8,15.9,125.8
2024-07-06 23:00:00,29.6,57.2,26.2,47.1,15.9,0.64,11.2,80.3
2024-07-07 00:00:00,25.3,66.0,45.0,87.5,38.9,,5.7,124.0
2024-07-07 01:00:00,23.8,64.0,22.7,35.0,20.9,0.05,14.7,72.9
2024-07-07 02:00:00,24.8,69.7,58.1,112.9,30.9,0.48,9.7,151.4
2024-07-07 03:00:00,23.2,74.4,31.2,48.8,18.3,0.71,16.1,91.0
2024-07-07 04:00:00,24.3,68.6,15.7,98.6,22.9,0.41,,72.3
2024-07-07 05:00:00,26.4,74.7,28.1,49.4,21.3,0.95,10.3,84.4
2024-07-07 06:00:00,27.2,64.2,53.1,113.9,18.8,0.76,9.4,144.2
2024-07-07 07:00:00,25.7,70.4,29.7,54.0,18.9,0.97,9.4,87.8
2024-07-07 08:00:00,27.7,69.7,38.7,75.9,28.0,1.18,13.0,108.3
2024-07-07 09:00:00,32.1,65.1,,36.2,20.0,0.64,13.7,47.9
2024-07-07 10:00:00,32.3,55.2,27.4,46.4,24.1,0.68,11.6,82.9
2024-07-07 11:00:00,36.7,43.4,13.7,76.7,17.4,0.79,12.7,61.4
2024-07-07 12:00:00,35.9,54.4,27.5,84.1,26.8,,19.3,83.1
2024-07-07 13:00:00,36.6,49.0,48.9,80.9,13.6,0.71,19.0,133.8
2024-07-07 14:00:00,32.1,43.5,30.1,76.2,19.3,0.88,9.2,88.7
2024-07-07 15:00:00,36.5,45.2,25.1,59.0,18.4,0.78,16.6,78.0
2024-07-07 16:00:00,34.7,55.6,13.1,40.9,19.3,,12.0,52.4
2024-07-07 17:00:00,33.2,43.9,21.0,52.3,31.6,0.52,8.9,69.2
2024-07-07 18:00:00,33.9,53.9,21.4,104.0,14.5,0.89,16.0,75.0
2024-07-07 19:00:00,34.4,55.1,44.7,89.0,14.9,0.7,9.5,123.3
2024-07-07 20:00:00,32.3,55.1,,72.4,25.9,0.9,9.5,93.2
2024-07-07 21:00:00,28.2,63.2,47.4,73.7,40.6,0.81,5.9,130.0
2024-07-07 22:00:00,30.2,71.3,49.1,141.0,25.1,0.56,11.6,134.2
2024-07-07 23:00:00,26.2,64.5,32.1,63.8,,0.92,8.9,92.9
2024-07-08 00:00:00,26.9,67.3,28.7,75.4,33.6,0.52,17.9,85.7
2024-07-08 01:00:00,25.1,73.5,41.8,76.1,13.8,,11.6,116.0
2024-07-08 02:00:00,24.7,76.2,24.4,58.4,24.9,0.94,,76.5
2024-07-08 03:00:00,26.5,71.4,13.0,37.7,18.0,0.97,10.0,52.1
2024-07-08 04:00:00,23.1,70.1,46.2,73.7,16.9,0.82,8.9,127.0
2024-07-08 05:00:00,29.6,59.3,29.2,77.1,12.5,0.51,8.1,86.8
2024-07-08 06:00:00,22.8,64.6,,79.7,21.2,0.78,21.8,125.8
2024-07-08 07:00:00,26.3,,23.4,77.6,36.6,0.98,11.7,74.4
2024-07-08 08:00:00,29.4,66.5,24.7,58.7,40.1,1.08,9.4,77.1
2024-07-08 09:00:00,31.2,58.8,,87.6,35.6,0.9,12.4,146.0
2024-07-08 10:00:00,31.1,55.5,16.7,41.0,21.6,,13.6,60.0
2024-07-08 11:00:00,32.4,54.0,,54.7,22.5,0.64,7.6,63.9
2024-07-08 12:00:00,34.4,47.2,17.1,30.4,17.0,0.74,9.1,60.9
2024-07-08 13:00:00,33.9,57.4,42.3,85.0,35.8,0.6,13.9,117.2
2024-07-08 14:00:00,37.6,54.9,43.7,70.6,30.3,0.76,9.7,120.8
2024-07-08 15:00:00,36.7,56.1,21.1,55.4,13.3,0.43,7.0,69.4
2024-07-08 16:00:00,36.6,51.8,40.9,132.2,30.0,0.78,9.8,113.8
2024-07-08 17:00:00,32.4,49.5,17.9,63.0,22.8,1.21,8.1,62.6
2024-07-08 18:00:00,33.4,59.6,61.5,110.4,38.6,1.16,17.3,153.2
2024-07-08 19:00:00,31.9,50.6,27.8,42.3,43.5,0.89,13.8,83.8
2024-07-08 20:00:00,29.3,52.5,33.4,70.2,12.2,1.19,1.7,95.7
2024-07-08 21:00:00,30.7,57.0,26.9,57.6,49.3,1.1,10.4,81.8
2024-07-08 22:00:00,27.6,65.7,37.8,63.2,36.7,0.94,15.7,106.0
2024-07-08 23:00:00,28.8,62.2,31.5,49.7,19.7,0.89,14.5,91.7
2024-07-09 00:00:00,24.3,67.7,46.2,70.3,24.7,1.11,9.8,127.0
2024-07-09 01:00:00,29.1,62.4,27.9,51.9,30.9,,15.8,84.0
2024-07-09 02:00:00,23.4,74.0,26.0,45.1,8.9,0.65,10.0,79.9
2024-07-09 03:00:00,25.4,64.4,14.4,68.5,28.3,0.68,9.0,57.2
2024-07-09 04:00:00,26.8,66.9,48.1,93.9,29.0,0.64,9.3,131.8
2024-07-09 05:00:00,24.5,76.5,22.4,42.6,33.2,0.86,17.1,72.2
2024-07-09 06:00:00,28.2,74.4,19.8,59.9,21.2,1.04,12.0,66.7
2024-07-09 07:00:00,25.0,67.9,,43.9,35.2,0.76,9.8,52.8
2024-07-09 08:00:00,31.6,,61.8,,42.7,1.17,8.4,153.4
2024-07-09 09:00:00,30.0,57.3,54.5,91.6,25.2,0.9,10.7,147.8
2024-07-09 10:00:00,30.1,,20.4,45.8,33.8,0.69,10.0,67.9
2024-07-09 11:00:00,31.9,52.2,67.2,105.2,18.4,0.85,8.3,156.2
2024-07-09 12:00:00,35.2,43.9,81.5,149.4,20.9,1.18,10.6,163.7
2024-07-09 13:00:00,33.2,50.9,27.5,52.6,11.1,0.8,13.3,83.1
2024-07-09 14:00:00,33.3,48.7,64.9,110.7,5.7,1.0,24.9,155.0
2024-07-09 15:00:00,34.6,43.3,15.0,22.7,32.6,0.86,10.4,56.4
2024-07-09 16:00:00,32.5,56.3,48.1,92.2,36.4,0.86,12.5,131.8
2024-07-09 17:00:00,38.0,52.6,32.8,48.9,34.7,1.1,8.4,94.4
2024-07-09 18:00:00,32.4,55.0,36.5,51.5,27.2,1.02,19.8,102.8
2024-07-09 19:00:00,34.2,51.6,48.2,81.1,43.8,0.9,12.5,132.0
2024-07-09 20:00:00,,56.9,33.6,77.3,37.5,0.87,13.9,96.2
2024-07-09 21:00:00,28.0,63.1,34.3,83.2,35.5,0.97,13.7,97.6
2024-07-09 22:00:00,28.7,63.9,25.4,,31.1,0.96,,78.6
2024-07-09 23:00:00,29.1,74.0,45.7,92.7,20.6,0.87,15.4,125.8
2024-07-10 00:00:00,26.1,67.5,42.9,69.8,25.8,0.67,13.0,118.8
2024-07-10 01:00:00,28.1,67.9,32.0,,22.1,0.79,12.3,92.7
2024-07-10 02:00:00,27.2,74.8,73.0,131.5,26.1,,12.4,159.3
2024-07-10 03:00:00,26.8,65.7,19.4,38.6,31.1,0.54,,65.8
2024-07-10 04:00:00,24.3,76.2,24.4,31.7,20.4,0.44,10.7,76.5
2024-07-10 05:00:00,23.5,63.9,25.1,44.3,32.0,0.76,16.5,78.0
2024-07-10 06:00:00,25.2,71.7,21.8,38.2,29.1,1.07,9.2,70.9
2024-07-10 07:00:00,27.9,62.8,28.0,63.8,31.6,1.03,10.5,84.2
2024-07-10 08:00:00,,65.5,26.1,33.9,33.9,0.83,10.8,80.1
2024-07-10 09:00:00,25.7,64.5,15.1,35.0,38.7,1.26,8.9,56.6
2024-07-10 10:00:00,31.3,57.7,23.5,38.3,27.3,0.76,12.7,74.6
2024-07-10 11:00:00,32.8,48.0,58.8,140.0,25.2,0.36,11.9,151.8
2024-07-10 12:00:00,33.0,47.0,26.3,48.0,38.1,0.78,7.7,80.6
2024-07-10 13:00:00,,46.0,71.2,163.3,31.7,1.01,9.3,158.3
2024-07-10 14:00:00,35.7,38.9,25.0,36.4,34.7,0.83,11.2,77.8
2024-07-10 15:00:00,37.6,53.6,37.1,57.1,,0.6,8.3,104.2
2024-07-10 16:00:00,34.4,49.0,44.8,81.6,29.8,0.68,6.6,123.5
2024-07-10 17:00:00,36.2,43.9,23.8,53.4,50.3,1.22,7.8,75.2
2024-07-10 18:00:00,36.8,58.8,42.6,94.6,39.5,1.0,11.3,118.0
2024-07-10 19:00:00,35.1,50.5,38.1,85.0,26.9,0.93,9.5,106.8
2024-07-10 20:00:00,29.1,58.1,21.6,34.7,31.4,0.9,13.6,70.5
2024-07-10 21:00:00,29.5,55.9,34.1,79.2,18.6,0.92,16.1,97.2
2024-07-10 22:00:00,28.0,53.0,63.2,111.6,37.1,1.14,8.6,154.1
2024-07-10 23:00:00,28.5,59.2,,72.1,27.6,0.95,8.5,82.1
2024-07-11 00:00:00,27.8,66.2,71.8,114.4,21.1,0.81,,158.6
2024-07-11 01:00:00,24.0,74.9,25.5,,26.4,1.28,,78.8
2024-07-11 02:00:00,25.3,73.3,38.7,114.4,23.5,0.9,16.5,108.3
2024-07-11 03:00:00,,,26.8,47.5,18.1,1.34,11.1,81.6
2024-07-11 04:00:00,28.1,61.5,34.9,82.4,42.7,0.71,12.8,98.9
2024-07-11 05:00:00,24.6,76.7,15.8,17.0,27.3,0.83,15.7,58.1
2024-07-11 06:00:00,26.6,69.6,29.7,52.1,29.4,0.76,10.0,87.8
2024-07-11 07:00:00,26.9,65.4,72.5,141.4,32.0,1.06,3.5,159.0
2024-07-11 08:00:00,31.0,,46.8,80.5,25.7,1.07,20.7,128.5
2024-07-11 09:00:00,24.3,66.2,59.4,128.1,18.9,1.66,16.1,152.1
2024-07-11 10:00:00,31.3,62.7,,93.6,38.8,0.86,9.2,143.8
2024-07-11 11:00:00,32.3,52.8,12.2,16.9,22.4,1.05,9.8,50.4
2024-07-11 12:00:00,32.6,46.5,37.5,60.7,7.4,0.79,3.8,105.2
2024-07-11 13:00:00,37.8,54.6,50.1,77.2,13.3,0.92,14.7,136.8
2024-07-11 14:00:00,33.1,41.6,22.0,38.1,30.0,0.87,10.5,71.4
2024-07-11 15:00:00,36.5,57.7,30.5,60.5,31.4,0.91,18.2,89.5
2024-07-11 16:00:00,35.5,48.5,,35.9,,0.88,9.5,60.9
2024-07-11 17:00:00,36.9,44.3,74.7,130.6,,0.66,6.6,160.2
2024-07-11 18:00:00,32.2,45.4,43.9,83.8,24.4,1.31,8.6,121.2
2024-07-11 19:00:00,31.0,47.6,37.9,67.3,50.3,0.82,14.8,106.2
2024-07-11 20:00:00,33.5,57.6,23.5,38.1,22.3,1.43,4.3,74.6
2024-07-11 21:00:00,30.9,60.0,20.4,39.8,35.7,,16.2,67.9
2024-07-11 22:00:00,25.6,56.9,20.3,49.0,29.8,0.94,9.1,67.7
2024-07-11 23:00:00,26.4,64.2,16.9,28.8,32.5,0.83,13.0,60.5
2024-07-12 00:00:00,27.2,61.6,27.7,62.6,10.9,1.06,3.3,83.5
2024-07-12 01:00:00,27.3,73.3,49.2,105.5,,1.06,5.5,134.5
2024-07-12 02:00:00,23.8,71.3,38.6,78.5,33.4,0.49,14.5,108.0
2024-07-12 03:00:00,19.2,70.1,30.7,62.6,,0.33,9.7,90.0
2024-07-12 04:00:00,26.2,65.2,32.4,66.1,36.7,0.92,15.3,93.6
2024-07-12 05:00:00,23.2,68.9,22.4,50.2,10.1,0.83,9.4,72.2
2024-07-12 06:00:00,22.4,66.4,17.5,33.4,15.0,0.79,9.5,61.8
2024-07-12 07:00:00,21.8,67.6,43.4,66.7,25.9,1.07,6.2,120.0
2024-07-12 08:00:00,30.3,63.9,35.7,54.3,40.1,0.92,11.8,100.8
2024-07-12 09:00:00,30.3,64.0,16.9,43.0,44.1,,8.9,60.5
2024-07-12 10:00:00,30.8,54.5,73.3,130.4,23.3,0.75,14.3,159.4
2024-07-12 11:00:00,35.3,44.7,9.8,13.4,27.8,0.8,18.5,40.8
2024-07-12 12:00:00,34.8,56.5,63.1,104.6,35.2,0.9,13.6,154.1
2024-07-12 13:00:00,37.6,44.9,14.1,58.1,29.9,0.68,18.5,54.5
2024-07-12 14:00:00,,42.9,23.1,52.1,,0.71,10.7,73.7
2024-07-12 15:00:00,34.9,47.8,63.2,123.6,20.7,0.8,18.5,154.1
2024-07-12 16:00:00,31.6,49.9,33.7,84.9,38.0,0.94,20.7,96.4
2024-07-12 17:00:00,33.9,47.0,28.5,47.9,25.4,1.28,10.5,85.3
2024-07-12 18:00:00,33.0,48.8,31.6,68.6,38.4,1.05,9.4,91.9
2024-07-12 19:00:00,33.8,52.0,22.9,69.8,38.1,1.34,7.9,73.3
2024-07-12 20:00:00,31.4,64.0,27.2,44.0,38.4,1.25,7.0,82.5
2024-07-12 21:00:00,31.2,60.0,35.4,50.7,22.5,1.06,10.9,100.0
2024-07-12 22:00:00,30.1,58.3,24.5,62.1,23.4,1.06,12.3,76.7
2024-07-12 23:00:00,31.8,61.2,24.0,50.3,18.3,1.14,9.7,75.6
2024-07-13 00:00:00,25.8,,46.1,85.0,14.9,0.65,,126.8
2024-07-13 01:00:00,23.8,71.6,31.8,70.7,19.2,0.78,11.4,92.3
2024-07-13 02:00:00,25.7,74.0,59.0,92.5,12.1,0.53,17.1,151.9
2024-07-13 03:00:00,23.4,72.6,29.8,61.6,14.1,0.57,13.6,88.0
2024-07-13 04:00:00,28.1,,14.7,76.4,24.8,0.44,17.4,61.2
2024-07-13 05:00:00,25.1,68.3,27.1,39.5,23.4,0.61,6.7,82.3
2024-07-13 06:00:00,25.3,72.2,27.3,43.1,36.6,0.79,16.5,82.7
